ipo_id,name,name_key,market,symbol,sector,stage,underwriters,subscription_start,subscription_end,listing_date,price_band_low,price_band_high,offer_price,retail_competition_ratio_live,institutional_competition_ratio,allocation_ratio_retail,allocation_ratio_proportional,lockup_commitment_ratio,employee_subscription_ratio,employee_forfeit_ratio,circulating_shares_on_listing,circulating_shares_ratio_on_listing,existing_shareholder_ratio,total_offer_shares,new_shares,selling_shares,secondary_sale_ratio,post_listing_total_shares,current_price,day_change_pct,ma20,ma60,rsi14,forecast_date,ir_url,ir_title,ir_date,ir_pdf_url,ir_source_page,dart_receipt_no,dart_viewer_url,dart_report_nm,dart_filing_date,kind_url,notes,unusual_move_flag,volume_spike_ratio,unlock_date_15d,unlock_date_1m,unlock_date_3m,unlock_date_6m,unlock_date_1y,source,source_detail,last_refresh_ts
38_result_삼성스팩11호,삼성스팩11호,삼성스팩11호,,,,미분류,삼성증권,,,,2000.0,2000.0,2000.0,,1091.43,,,,,,,,,,,,,,,,,,,2025-09-15,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_명인제약,명인제약(유가),명인제약,,,,미분류,KB증권,,,,45000.0,58000.0,58000.0,,488.95,,,62.08,,,,,,,,,,,,,,,,2025-09-09,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_에스투더블유,에스투더블유,에스투더블유,,,,미분류,대신증권,,,,11400.0,13200.0,13200.0,,1145.4,,,22.86,,,,,,,,,,,,,,,,2025-09-02,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_삼성스팩10호,삼성스팩10호,삼성스팩10호,,,,미분류,삼성증권,,,,2000.0,2000.0,2000.0,,1017.78,,,,,,,,,,,,,,,,,,,2025-08-04,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_제이피아이헬스케어,제이피아이헬스케어(구.정원정밀공업),제이피아이헬스케어,,,,미분류,키움증권,,,,16500.0,20000.0,20000.0,,942.71,,,3.03,,,,,,,,,,,,,,,,2025-08-01,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_그래피,그래피,그래피,,,,미분류,"KB증권,신한투자증권",,,,17000.0,20000.0,15000.0,,182.15,,,,,,,,,,,,,,,,,,,2025-07-31,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_한라캐스트,한라캐스트,한라캐스트,,,,미분류,대신증권,,,,5100.0,5800.0,5800.0,,832.89,,,5.82,,,,,,,,,,,,,,,,2025-07-30,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_교보스팩18호,교보스팩18호,교보스팩18호,,,,미분류,교보증권,,,,2000.0,2000.0,2000.0,,1233.11,,,,,,,,,,,,,,,,,,,2025-07-28,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_에스엔시스,에스엔시스,에스엔시스,,,,미분류,신한투자증권,,,,27000.0,30000.0,30000.0,,739.17,,,27.37,,,,,,,,,,,,,,,,2025-07-28,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=3,2026-04-17
38_result_지투지바이오,지투지바이오,지투지바이오,,,,미분류,미래에셋증권,,,,48000.0,58000.0,58000.0,,810.6,,,15.64,,,,,,,,,,,,,,,,2025-07-25,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_삼양컴텍,삼양컴텍,삼양컴텍,,,,미분류,"신한투자증권,NH투자증권",,,,6600.0,7700.0,7700.0,,565.55,,,48.37,,,,,,,,,,,,,,,,2025-07-24,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_하나스팩35호,하나스팩35호,하나스팩35호,,,,미분류,하나증권,,,,2000.0,2000.0,2000.0,,1205.51,,,,,,,,,,,,,,,,,,,2025-07-21,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_아이티켐,아이티켐,아이티켐,,,,미분류,KB증권,,,,14500.0,16100.0,16100.0,,1157.98,,,23.83,,,,,,,,,,,,,,,,2025-07-17,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_대한조선,대한조선(유가),대한조선,,,,미분류,"KB증권,NH투자증권,신영증권",,,,42000.0,50000.0,50000.0,,275.66,,,56.86,,,,,,,,,,,,,,,,2025-07-11,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_엔알비,엔알비,엔알비,,,,미분류,"NH투자증권,KB증권",,,,18000.0,21000.0,21000.0,,800.83,,,0.77,,,,,,,,,,,,,,,,2025-07-08,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
